IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
18.228.192.163,2082,0,false,ORD,North America,Chicago,342,0.00
18.231.95.250,8880,0,false,ORD,North America,Chicago,342,0.00
52.67.159.225,2096,0,false,ORD,North America,Chicago,342,0.00
54.233.88.78,2053,0,false,ORD,North America,Chicago,342,0.00
18.230.61.89,2082,0,false,ORD,North America,Chicago,342,0.00
15.229.16.255,2083,0,false,ORD,North America,Chicago,342,0.00
18.230.199.184,443,0,false,ORD,North America,Chicago,342,0.00
18.231.95.250,2053,0,false,ORD,North America,Chicago,342,0.00
18.230.124.62,8880,0,false,ORD,North America,Chicago,343,0.00
18.228.228.91,2086,0,false,ORD,North America,Chicago,343,0.00
18.230.61.89,80,0,false,ORD,North America,Chicago,343,0.00
18.230.153.164,8443,0,false,ORD,North America,Chicago,343,0.00
52.67.159.225,2087,0,false,ORD,North America,Chicago,343,0.00
54.233.89.93,2086,0,false,ORD,North America,Chicago,343,0.00
18.231.116.196,443,0,false,ORD,North America,Chicago,343,0.00
52.67.159.225,443,0,false,ORD,North America,Chicago,343,0.00
54.207.116.158,8443,0,false,ORD,North America,Chicago,343,0.00
18.230.5.16,2082,0,false,ORD,North America,Chicago,344,0.00
18.230.153.164,2082,0,false,ORD,North America,Chicago,344,0.00
18.228.31.20,2082,0,false,ORD,North America,Chicago,344,0.00
54.207.174.247,2053,0,false,ORD,North America,Chicago,344,0.00
18.231.109.160,8880,0,false,ORD,North America,Chicago,344,0.00
18.230.129.210,8443,0,false,ORD,North America,Chicago,344,0.00
54.233.88.78,8080,0,false,ORD,North America,Chicago,344,0.00
18.230.5.16,2087,0,false,ORD,North America,Chicago,344,0.00
18.228.228.91,2083,0,false,ORD,North America,Chicago,344,0.00
18.228.31.20,2052,0,false,ORD,North America,Chicago,344,0.00
18.228.31.20,8880,0,false,ORD,North America,Chicago,344,0.00
18.231.123.36,2086,0,false,ORD,North America,Chicago,344,0.00
54.233.88.78,2086,0,false,ORD,North America,Chicago,344,0.00
18.230.5.16,443,0,false,ORD,North America,Chicago,344,0.00
18.228.228.91,443,0,false,ORD,North America,Chicago,344,0.00
18.230.11.188,2086,0,false,ORD,North America,Chicago,344,0.00
18.231.116.196,8443,0,false,ORD,North America,Chicago,344,0.00
18.231.109.160,2087,0,false,ORD,North America,Chicago,344,0.00
18.228.192.163,8443,0,false,ORD,North America,Chicago,344,0.00
18.228.31.20,2053,0,false,ORD,North America,Chicago,344,0.00
18.231.123.36,8880,0,false,ORD,North America,Chicago,344,0.00
18.231.95.250,2052,0,false,ORD,North America,Chicago,344,0.00
54.207.116.158,2082,0,false,ORD,North America,Chicago,344,0.00
177.71.193.2,8880,0,false,ORD,North America,Chicago,345,0.00
18.228.31.20,443,0,false,ORD,North America,Chicago,345,0.00
15.228.201.246,2086,0,false,ORD,North America,Chicago,345,0.00
18.229.137.30,2053,0,false,ORD,North America,Chicago,345,0.00
18.231.116.196,8880,0,false,ORD,North America,Chicago,345,0.00
15.228.224.226,443,0,false,ORD,North America,Chicago,345,0.00
18.231.116.196,2052,0,false,ORD,North America,Chicago,345,0.00
18.228.192.163,2095,0,false,ORD,North America,Chicago,345,0.00
54.207.116.158,8080,0,false,ORD,North America,Chicago,345,0.00
18.228.192.163,2086,0,false,ORD,North America,Chicago,345,0.00
18.231.116.196,2083,0,false,ORD,North America,Chicago,345,0.00
18.230.11.188,2052,0,false,ORD,North America,Chicago,345,0.00
54.207.174.247,8443,0,false,ORD,North America,Chicago,345,0.00
18.228.192.163,2083,0,false,ORD,North America,Chicago,346,0.00
18.228.192.163,8880,0,false,ORD,North America,Chicago,347,0.00
18.228.42.228,2052,0,false,ORD,North America,Chicago,348,0.00
18.230.129.210,2053,0,false,ORD,North America,Chicago,348,0.00
18.230.199.184,2096,0,false,ORD,North America,Chicago,349,0.00
18.230.124.62,2052,0,false,ORD,North America,Chicago,349,0.00
18.230.5.16,8880,0,false,ORD,North America,Chicago,350,0.00
18.230.124.62,80,0,false,ORD,North America,Chicago,352,0.00
18.230.199.184,8880,0,false,ORD,North America,Chicago,352,0.00
52.67.198.21,8443,0,false,ORD,North America,Chicago,352,0.00
18.231.109.160,8443,0,false,ORD,North America,Chicago,352,0.00
18.230.153.164,2053,0,false,ORD,North America,Chicago,352,0.00
52.67.159.225,2095,0,false,ORD,North America,Chicago,352,0.00
18.230.153.164,8080,0,false,ORD,North America,Chicago,353,0.00
177.71.193.2,2082,0,false,ORD,North America,Chicago,353,0.00
18.228.228.91,8443,0,false,ORD,North America,Chicago,353,0.00
18.229.137.30,2082,0,false,ORD,North America,Chicago,353,0.00
52.67.198.21,2086,0,false,ORD,North America,Chicago,353,0.00
18.230.11.188,2096,0,false,ORD,North America,Chicago,353,0.00
18.229.137.30,8880,0,false,ORD,North America,Chicago,353,0.00
52.67.159.225,2082,0,false,ORD,North America,Chicago,353,0.00
15.229.16.255,2053,0,false,ORD,North America,Chicago,353,0.00
18.229.137.30,2052,0,false,ORD,North America,Chicago,353,0.00
18.230.61.89,2095,0,false,ORD,North America,Chicago,353,0.00
18.231.123.36,2082,0,false,ORD,North America,Chicago,353,0.00
18.230.5.16,2052,0,false,ORD,North America,Chicago,353,0.00
18.230.129.210,2052,0,false,ORD,North America,Chicago,353,0.00
18.230.5.16,8443,0,false,ORD,North America,Chicago,353,0.00
52.67.198.21,2096,0,false,ORD,North America,Chicago,353,0.00
18.231.109.160,80,0,false,ORD,North America,Chicago,354,0.00
18.230.129.210,8080,0,false,ORD,North America,Chicago,354,0.00
18.231.95.250,2083,0,false,ORD,North America,Chicago,354,0.00
18.230.129.210,2087,0,false,ORD,North America,Chicago,354,0.00
52.67.198.21,8080,0,false,ORD,North America,Chicago,354,0.00
18.228.40.56,2086,0,false,ORD,North America,Chicago,354,0.00
18.230.11.188,2082,0,false,ORD,North America,Chicago,354,0.00
18.228.40.56,443,0,false,ORD,North America,Chicago,354,0.00
18.231.116.196,80,0,false,ORD,North America,Chicago,354,0.00
18.231.95.250,80,0,false,ORD,North America,Chicago,354,0.00
18.230.199.184,80,0,false,ORD,North America,Chicago,354,0.00
18.230.129.210,2095,0,false,ORD,North America,Chicago,354,0.00
18.230.124.62,2082,0,false,ORD,North America,Chicago,354,0.00
18.230.199.184,2095,0,false,ORD,North America,Chicago,354,0.00
18.230.199.184,2082,0,false,ORD,North America,Chicago,354,0.00
18.228.42.228,2095,0,false,ORD,North America,Chicago,355,0.00
18.230.199.184,8080,0,false,ORD,North America,Chicago,355,0.00
18.228.40.56,2082,0,false,ORD,North America,Chicago,355,0.00
18.231.109.160,2095,0,false,ORD,North America,Chicago,355,0.00
18.228.228.91,2096,0,false,ORD,North America,Chicago,355,0.00
54.207.116.158,2083,0,false,ORD,North America,Chicago,355,0.00
18.230.11.188,8880,0,false,ORD,North America,Chicago,355,0.00
15.228.191.159,2087,0,false,ORD,North America,Chicago,355,0.00
52.67.198.21,2052,0,false,ORD,North America,Chicago,355,0.00
54.233.88.78,2096,0,false,ORD,North America,Chicago,355,0.00
18.230.124.62,443,0,false,ORD,North America,Chicago,355,0.00
18.228.40.56,2095,0,false,ORD,North America,Chicago,355,0.00
18.230.11.188,8443,0,false,ORD,North America,Chicago,355,0.00
18.230.153.164,443,0,false,ORD,North America,Chicago,355,0.00
18.230.5.16,2086,0,false,ORD,North America,Chicago,355,0.00
18.231.123.36,8443,0,false,ORD,North America,Chicago,355,0.00
18.230.153.164,2096,0,false,ORD,North America,Chicago,355,0.00
18.231.109.160,2052,0,false,ORD,North America,Chicago,355,0.00
54.207.174.247,8080,0,false,ORD,North America,Chicago,355,0.00
18.228.198.164,80,0,false,ORD,North America,Chicago,355,0.00
52.67.198.21,2087,0,false,ORD,North America,Chicago,355,0.00
18.231.109.160,8080,0,false,ORD,North America,Chicago,355,0.00
18.228.192.163,2053,0,false,ORD,North America,Chicago,355,0.00
18.229.137.30,2095,0,false,ORD,North America,Chicago,356,0.00
18.231.109.160,2083,0,false,ORD,North America,Chicago,356,0.00
18.228.42.228,2087,0,false,ORD,North America,Chicago,356,0.00
177.71.193.2,2087,0,false,ORD,North America,Chicago,356,0.00
54.233.88.78,2052,0,false,ORD,North America,Chicago,356,0.00
177.71.193.2,443,0,false,ORD,North America,Chicago,356,0.00
177.71.193.2,2086,0,false,ORD,North America,Chicago,356,0.00
54.207.174.247,80,0,false,ORD,North America,Chicago,356,0.00
18.230.199.184,8443,0,false,ORD,North America,Chicago,356,0.00
18.228.40.56,2096,0,false,ORD,North America,Chicago,356,0.00
18.229.137.30,2096,0,false,ORD,North America,Chicago,356,0.00
177.71.193.2,8080,0,false,ORD,North America,Chicago,356,0.00
52.67.159.225,8080,0,false,ORD,North America,Chicago,356,0.00
18.228.192.163,80,0,false,ORD,North America,Chicago,356,0.00
18.228.192.163,8080,0,false,ORD,North America,Chicago,356,0.00
18.228.42.228,80,0,false,ORD,North America,Chicago,356,0.00
54.207.174.247,2082,0,false,ORD,North America,Chicago,356,0.00
54.207.174.247,2087,0,false,ORD,North America,Chicago,357,0.00
18.231.116.196,2087,0,false,ORD,North America,Chicago,357,0.00
18.230.5.16,2083,0,false,ORD,North America,Chicago,357,0.00
54.207.116.158,2096,0,false,ORD,North America,Chicago,357,0.00
18.230.129.210,8880,0,false,ORD,North America,Chicago,357,0.00
177.71.193.2,8443,0,false,ORD,North America,Chicago,357,0.00
15.228.224.226,80,0,false,ORD,North America,Chicago,357,0.00
18.231.116.196,2096,0,false,ORD,North America,Chicago,357,0.00
